dataid,utc,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,subpanel1,subpanel2,unknown1,unknown2,unknown3,unknown4,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
4031,1/19/14 16:30,0.468,,,,,,,,0.047,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.129,0.009,,,,,,0.004,0.089,,,,,,,,,,,0.034,,,,,0.458,,,,,,,,,,
4031,1/19/14 16:45,0.485,,,,,,,,0.047,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.130,0.009,,,,,,0.004,0.080,,,,,,,,,,,0.059,,,,,0.475,,,,,,,,,,
4031,1/19/14 17:00,0.494,,,,,,,,0.047,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.130,0.009,,,,,,0.004,0.081,,,,,,,,,,,0.066,,,,,0.485,,,,,,,,,,
4031,1/19/14 17:15,0.502,,,,,,,,0.047,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.130,0.009,,,,,,0.004,0.088,,,,,,,,,,,0.067,,,,,0.493,,,,,,,,,,
4031,1/19/14 17:30,0.479,,,,,,,,0.047,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.130,0.009,,,,,,0.004,0.081,,,,,,,,,,,0.052,,,,,0.470,,,,,,,,,,
4031,1/19/14 17:45,0.549,,,,,,,,0.049,,,,,0.000,,,,0.043,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.129,0.028,,,,,,0.004,0.102,,,,,,,,,,,0.029,,,,,0.540,,,,,,,,,,
4031,1/19/14 18:00,0.634,,,,,,,,0.052,,,,,0.000,,,,0.049,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.129,0.009,,,,,,0.004,0.139,,,,,,,,,,,0.056,,,,,0.625,,,,,,,,,,
4031,1/19/14 18:15,0.591,,,,,,,,0.053,,,,,0.000,,,,0.049,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.109,0.009,,,,,,0.004,0.111,,,,,,,,,,,0.074,,,,,0.583,,,,,,,,,,
4031,1/19/14 18:30,0.510,,,,,,,,0.051,,,,,0.000,,,,0.050,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.137,,,,,,,,,,,0.068,,,,,0.502,,,,,,,,,,
4031,1/19/14 18:45,0.556,,,,,,,,0.050,,,,,0.000,,,,0.050,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.137,,,,,,,,,,,0.063,,,,,0.548,,,,,,,,,,
4031,1/19/14 19:00,0.523,,,,,,,,0.048,,,,,0.000,,,,0.051,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.000,0.010,,,,,,0.004,0.135,,,,,,,,,,,0.031,,,,,0.515,,,,,,,,,,
4031,1/19/14 19:15,0.537,,,,,,,,0.047,,,,,0.000,,,,0.050,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.015,0.010,,,,,,0.004,0.134,,,,,,,,,,,0.044,,,,,0.529,,,,,,,,,,
4031,1/19/14 19:30,0.484,,,,,,,,0.047,,,,,0.000,,,,0.049,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.126,,,,,,,,,,,0.072,,,,,0.476,,,,,,,,,,
4031,1/19/14 19:45,0.474,,,,,,,,0.049,,,,,0.000,,,,0.048,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.115,,,,,,,,,,,0.117,,,,,0.466,,,,,,,,,,
4031,1/19/14 20:00,0.500,,,,,,,,0.049,,,,,0.000,,,,0.049,0.000,0.000,,,0.135,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.083,,,,,,,,,,,0.070,,,,,0.495,,,,,,,,,,
4031,1/19/14 20:15,0.461,,,,,,,,0.050,,,,,0.000,,,,0.050,0.000,0.000,,,0.123,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.093,,,,,,,,,,,0.032,,,,,0.453,,,,,,,,,,
4031,1/19/14 20:30,0.465,,,,,,,,0.048,,,,,0.000,,,,0.049,0.000,0.000,,,0.123,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.085,,,,,,,,,,,0.046,,,,,0.457,,,,,,,,,,
4031,1/19/14 20:45,0.493,,,,,,,,0.048,,,,,0.000,,,,0.049,0.000,0.000,,,0.120,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.083,,,,,,,,,,,0.073,,,,,0.484,,,,,,,,,,
4031,1/19/14 21:00,0.399,,,,,,,,0.049,,,,,0.000,,,,0.049,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.093,,,,,,,,,,,0.074,,,,,0.387,,,,,,,,,,
4031,1/19/14 21:15,0.464,,,,,,,,0.048,,,,,0.000,,,,0.049,0.000,0.000,,,0.112,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.085,,,,,,,,,,,0.052,,,,,0.453,,,,,,,,,,
4031,1/19/14 21:30,0.467,,,,,,,,0.048,,,,,0.000,,,,0.049,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.030,0.009,,,,,,0.004,0.089,,,,,,,,,,,0.087,,,,,0.455,,,,,,,,,,
4031,1/19/14 21:45,0.488,,,,,,,,0.047,,,,,0.000,,,,0.049,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.137,,,,,,,,,,,0.065,,,,,0.476,,,,,,,,,,
4031,1/19/14 22:00,0.511,,,,,,,,0.047,,,,,0.000,,,,0.049,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.134,,,,,,,,,,,0.092,,,,,0.499,,,,,,,,,,
4031,1/19/14 22:15,0.503,,,,,,,,0.047,,,,,0.000,,,,0.049,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.138,,,,,,,,,,,0.084,,,,,0.491,,,,,,,,,,
4031,1/19/14 22:30,0.513,,,,,,,,0.048,,,,,0.000,,,,0.049,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.134,,,,,,,,,,,0.073,,,,,0.500,,,,,,,,,,
4031,1/19/14 22:45,0.568,,,,,,,,0.047,,,,,0.000,,,,0.050,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.000,0.010,,,,,,0.004,0.086,,,,,,,,,,,0.069,,,,,0.556,,,,,,,,,,
4031,1/19/14 23:00,0.547,,,,,,,,0.047,,,,,0.000,,,,0.048,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.000,0.010,,,,,,0.004,0.089,,,,,,,,,,,0.051,,,,,0.536,,,,,,,,,,
4031,1/19/14 23:15,0.564,,,,,,,,0.047,,,,,0.000,,,,0.042,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.087,,,,,,,,,,,0.079,,,,,0.556,,,,,,,,,,
4031,1/19/14 23:30,0.568,,,,,,,,0.048,,,,,0.000,,,,0.042,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.000,0.009,,,,,,0.004,0.096,,,,,,,,,,,0.079,,,,,0.563,,,,,,,,,,
4031,1/19/14 23:45,0.695,,,,,,,,0.047,,,,,0.000,,,,0.042,0.000,0.000,,,0.015,,,,,,,,,,0.008,,0.000,0.125,0.009,,,,,,0.004,0.088,,,,,,,,,,,0.066,,,,,0.676,,,,,,,,,,
4031,1/20/14,0.688,,,,,,,,0.047,,,,,0.000,,,,0.041,0.000,0.000,,,0.015,,,,,,,,,,0.016,,0.000,0.128,0.009,,,,,,0.004,0.080,,,,,,,,,,,0.051,,,,,0.655,,,,,,,,,,
4031,1/20/14 0:15,0.828,,,,,,,,0.103,,,,,0.000,,,,0.041,0.000,0.000,,,0.015,,,,,,,,,,0.016,,0.000,0.128,0.009,,,,,,0.004,0.111,,,,,,,,,,,0.086,,,,,0.811,,,,,,,,,,
4031,1/20/14 0:30,0.931,,,,,,,,0.156,,,,,0.000,,,,0.041,0.000,0.000,,,0.014,,,,,,,,,,0.016,,0.000,0.127,0.009,,,,,,0.004,0.107,,,,,,,,,,,0.091,,,,,0.923,,,,,,,,,,
4031,1/20/14 0:45,0.968,,,,,,,,0.048,,,,,0.000,,,,0.041,0.000,0.000,,,0.014,,,,,,,,,,0.008,,0.000,0.127,0.027,,,,,,0.197,0.110,,,,,,,,,,,0.087,,,,,0.961,,,,,,,,,,
4031,1/20/14 1:00,1.291,,,,,,,,0.047,,,,,0.000,,,,0.040,0.000,0.000,,,0.013,,,,,,,,,,0.003,,0.000,0.128,0.009,,,,,,0.547,0.112,,,,,,,,,,,0.064,,,,,1.281,,,,,,,,,,
4031,1/20/14 1:15,0.767,,,,,,,,0.047,,,,,0.000,,,,0.041,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.127,0.009,,,,,,0.055,0.087,,,,,,,,,,,0.069,,,,,0.760,,,,,,,,,,
4031,1/20/14 1:30,0.719,,,,,,,,0.047,,,,,0.000,,,,0.042,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.102,0.022,,,,,,0.004,0.086,,,,,,,,,,,0.081,,,,,0.714,,,,,,,,,,
4031,1/20/14 1:45,0.768,,,,,,,,0.051,,,,,0.000,,,,0.050,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.077,0.045,,,,,,0.004,0.091,,,,,,,,,,,0.076,,,,,0.763,,,,,,,,,,
4031,1/20/14 2:00,0.765,,,,,,,,0.047,,,,,0.000,,,,0.049,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.128,0.045,,,,,,0.004,0.082,,,,,,,,,,,0.076,,,,,0.761,,,,,,,,,,
4031,1/20/14 2:15,0.722,,,,,,,,0.047,,,,,0.000,,,,0.049,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.128,0.045,,,,,,0.004,0.090,,,,,,,,,,,0.043,,,,,0.716,,,,,,,,,,
4031,1/20/14 2:30,0.741,,,,,,,,0.047,,,,,0.000,,,,0.049,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.128,0.045,,,,,,0.004,0.082,,,,,,,,,,,0.040,,,,,0.735,,,,,,,,,,
4031,1/20/14 2:45,0.785,,,,,,,,0.047,,,,,0.000,,,,0.050,0.000,0.000,,,0.015,,,,,,,,,,0.005,,0.000,0.128,0.045,,,,,,0.004,0.081,,,,,,,,,,,0.068,,,,,0.779,,,,,,,,,,
4031,1/20/14 3:00,0.773,,,,,,,,0.047,,,,,0.000,,,,0.044,0.000,0.000,,,0.015,,,,,,,,,,0.008,,0.000,0.128,0.045,,,,,,0.004,0.091,,,,,,,,,,,0.072,,,,,0.768,,,,,,,,,,
4031,1/20/14 3:15,0.759,,,,,,,,0.047,,,,,0.000,,,,0.044,0.000,0.000,,,0.015,,,,,,,,,,0.006,,0.000,0.128,0.045,,,,,,0.004,0.081,,,,,,,,,,,0.072,,,,,0.753,,,,,,,,,,
4031,1/20/14 3:30,0.737,,,,,,,,0.047,,,,,0.000,,,,0.048,0.000,0.000,,,0.015,,,,,,,,,,0.006,,0.000,0.128,0.045,,,,,,0.004,0.087,,,,,,,,,,,0.050,,,,,0.731,,,,,,,,,,
4031,1/20/14 3:45,0.707,,,,,,,,0.047,,,,,0.000,,,,0.042,0.000,0.000,,,0.015,,,,,,,,,,0.005,,0.000,0.128,0.045,,,,,,0.004,0.085,,,,,,,,,,,0.034,,,,,0.701,,,,,,,,,,
4031,1/20/14 4:00,0.731,,,,,,,,0.047,,,,,0.000,,,,0.042,0.000,0.000,,,0.015,,,,,,,,,,0.004,,0.000,0.128,0.045,,,,,,0.004,0.082,,,,,,,,,,,0.065,,,,,0.726,,,,,,,,,,
4031,1/20/14 4:15,0.729,,,,,,,,0.047,,,,,0.000,,,,0.042,0.000,0.000,,,0.015,,,,,,,,,,0.004,,0.000,0.128,0.045,,,,,,0.004,0.088,,,,,,,,,,,0.071,,,,,0.724,,,,,,,,,,
4031,1/20/14 4:30,0.741,,,,,,,,0.096,,,,,0.000,,,,0.047,0.000,0.000,,,0.015,,,,,,,,,,0.006,,0.143,0.010,0.045,,,,,,0.004,0.082,,,,,,,,,,,0.086,,,,,0.738,,,,,,,,,,
4031,1/20/14 4:45,1.473,,,,,,,,0.075,,,,,0.000,,,,0.040,0.000,0.004,,,0.014,,,,,,,,,,0.006,,0.980,0.004,0.045,,,,,,0.003,0.081,,,,,,,,,,,0.063,,,,,1.468,,,,,,,,,,
4031,1/20/14 5:00,1.212,,,,,,,,0.047,,,,,0.000,,,,0.041,0.000,0.003,,,0.014,,,,,,,,,,0.006,,0.724,0.022,0.037,,,,,,0.000,0.089,,,,,,,,,,,0.044,,,,,1.206,,,,,,,,,,
4031,1/20/14 5:15,1.242,,,,,,,,0.048,,,,,0.000,,,,0.040,0.000,0.003,,,0.014,,,,,,,,,,0.005,,0.773,0.003,0.009,,,,,,0.003,0.081,,,,,,,,,,,0.076,,,,,1.237,,,,,,,,,,
4031,1/20/14 5:30,0.644,,,,,,,,0.051,,,,,0.000,,,,0.047,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.163,0.000,0.010,,,,,,0.004,0.082,,,,,,,,,,,0.077,,,,,0.638,,,,,,,,,,
4031,1/20/14 5:45,0.445,,,,,,,,0.050,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.010,,,,,,0.004,0.089,,,,,,,,,,,0.041,,,,,0.438,,,,,,,,,,
4031,1/20/14 6:00,0.432,,,,,,,,0.048,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.010,,,,,,0.004,0.082,,,,,,,,,,,0.039,,,,,0.424,,,,,,,,,,
4031,1/20/14 6:15,0.480,,,,,,,,0.048,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.024,0.010,,,,,,0.004,0.081,,,,,,,,,,,0.075,,,,,0.474,,,,,,,,,,
4031,1/20/14 6:30,0.387,,,,,,,,0.048,,,,,0.000,,,,0.046,0.000,0.000,,,0.016,,,,,,,,,,0.006,,0.000,0.000,0.009,,,,,,0.004,0.090,,,,,,,,,,,0.074,,,,,0.380,,,,,,,,,,
4031,1/20/14 6:45,0.346,,,,,,,,0.060,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.005,,0.000,0.000,0.009,,,,,,0.004,0.081,,,,,,,,,,,0.037,,,,,0.339,,,,,,,,,,
4031,1/20/14 7:00,0.357,,,,,,,,0.068,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.005,,0.000,0.000,0.009,,,,,,0.004,0.082,,,,,,,,,,,0.040,,,,,0.350,,,,,,,,,,
4031,1/20/14 7:15,0.394,,,,,,,,0.065,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.090,,,,,,,,,,,0.072,,,,,0.387,,,,,,,,,,
4031,1/20/14 7:30,0.392,,,,,,,,0.071,,,,,0.000,,,,0.046,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.078,,,,,,,,,,,0.072,,,,,0.385,,,,,,,,,,
4031,1/20/14 7:45,0.353,,,,,,,,0.075,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.081,,,,,,,,,,,0.030,,,,,0.345,,,,,,,,,,
4031,1/20/14 8:00,0.374,,,,,,,,0.073,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.089,,,,,,,,,,,0.045,,,,,0.367,,,,,,,,,,
4031,1/20/14 8:15,0.385,,,,,,,,0.065,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.083,,,,,,,,,,,0.071,,,,,0.378,,,,,,,,,,
4031,1/20/14 8:30,0.391,,,,,,,,0.062,,,,,0.000,,,,0.045,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.088,,,,,,,,,,,0.070,,,,,0.384,,,,,,,,,,
4031,1/20/14 8:45,0.334,,,,,,,,0.067,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.085,,,,,,,,,,,0.015,,,,,0.326,,,,,,,,,,
4031,1/20/14 9:00,0.371,,,,,,,,0.065,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.081,,,,,,,,,,,0.059,,,,,0.364,,,,,,,,,,
4031,1/20/14 9:15,0.381,,,,,,,,0.064,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.081,,,,,,,,,,,0.070,,,,,0.374,,,,,,,,,,
4031,1/20/14 9:30,0.368,,,,,,,,0.063,,,,,0.000,,,,0.049,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.084,,,,,,,,,,,0.048,,,,,0.361,,,,,,,,,,
4031,1/20/14 9:45,0.342,,,,,,,,0.069,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.082,,,,,,,,,,,0.025,,,,,0.334,,,,,,,,,,
4031,1/20/14 10:00,0.386,,,,,,,,0.066,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.085,,,,,,,,,,,0.069,,,,,0.379,,,,,,,,,,
4031,1/20/14 10:15,0.390,,,,,,,,0.070,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.085,,,,,,,,,,,0.069,,,,,0.384,,,,,,,,,,
4031,1/20/14 10:30,0.339,,,,,,,,0.068,,,,,0.000,,,,0.050,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.082,,,,,,,,,,,0.015,,,,,0.331,,,,,,,,,,
4031,1/20/14 10:45,0.375,,,,,,,,0.061,,,,,0.000,,,,0.042,0.000,0.000,,,0.016,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.090,,,,,,,,,,,0.058,,,,,0.368,,,,,,,,,,
4031,1/20/14 11:00,0.426,,,,,,,,0.068,,,,,0.000,,,,0.041,0.000,0.000,,,0.015,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.081,,,,,,,,,,,0.111,,,,,0.419,,,,,,,,,,
4031,1/20/14 11:15,0.459,,,,,,,,0.066,,,,,0.000,,,,0.042,0.000,0.000,,,0.127,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.082,,,,,,,,,,,0.036,,,,,0.456,,,,,,,,,,
4031,1/20/14 11:30,0.483,,,,,,,,0.069,,,,,0.000,,,,0.047,0.000,0.000,,,0.128,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.090,,,,,,,,,,,0.041,,,,,0.479,,,,,,,,,,
4031,1/20/14 11:45,0.520,,,,,,,,0.076,,,,,0.000,,,,0.041,0.000,0.000,,,0.142,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.081,,,,,,,,,,,0.073,,,,,0.518,,,,,,,,,,
4031,1/20/14 12:00,0.581,,,,,,,,0.073,,,,,0.000,,,,0.042,0.000,0.000,,,0.234,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.082,,,,,,,,,,,0.046,,,,,0.581,,,,,,,,,,
4031,1/20/14 12:15,0.500,,,,,,,,0.071,,,,,0.000,,,,0.042,0.000,0.000,,,0.162,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.090,,,,,,,,,,,0.032,,,,,0.497,,,,,,,,,,
4031,1/20/14 12:30,0.509,,,,,,,,0.057,,,,,0.000,,,,0.047,0.000,0.000,,,0.141,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.084,,,,,,,,,,,0.074,,,,,0.507,,,,,,,,,,
4031,1/20/14 12:45,0.744,,,,,,,,0.058,,,,,0.000,,,,0.041,0.000,0.000,,,0.409,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.083,,,,,,,,,,,0.051,,,,,0.750,,,,,,,,,,
4031,1/20/14 13:00,0.646,,,,,,,,0.056,,,,,0.000,,,,0.041,0.000,0.000,,,0.337,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.083,,,,,,,,,,,0.027,,,,,0.649,,,,,,,,,,
4031,1/20/14 13:15,0.697,,,,,,,,0.056,,,,,0.000,,,,0.041,0.000,0.000,,,0.333,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.087,,,,,,,,,,,0.073,,,,,0.697,,,,,,,,,,
4031,1/20/14 13:30,0.757,,,,,,,,0.073,,,,,0.000,,,,0.047,0.000,0.000,,,0.350,,,,,,,,,,0.004,,0.000,0.000,0.009,,,,,,0.004,0.082,,,,,,,,,,,0.052,,,,,0.762,,,,,,,,,,
4031,1/20/14 13:45,0.875,,,,,,,,0.049,,,,,0.000,,,,0.041,0.000,0.000,,,0.408,,,,,,,,,,0.004,,0.000,0.056,0.009,,,,,,0.004,0.080,,,,,,,,,,,0.025,,,,,0.881,,,,,,,,,,
4031,1/20/14 14:00,1.322,,,,,,,,0.048,,,,,0.000,,,,0.040,0.000,0.000,,,0.293,,,,,,,,,,0.281,,0.000,0.128,0.008,,,,,,0.228,0.082,,,,,,,,,,,0.082,,,,,1.330,,,,,,,,,,
4031,1/20/14 14:15,0.860,,,,,,,,0.048,,,,,0.000,,,,0.048,0.000,0.000,,,0.178,,,,,,,,,,0.101,,0.000,0.127,0.009,,,,,,0.004,0.095,,,,,,,,,,,0.076,,,,,0.862,,,,,,,,,,
4031,1/20/14 14:30,0.811,,,,,,,,0.047,,,,,0.000,,,,0.041,0.000,0.000,,,0.198,,,,,,,,,,0.003,,0.000,0.219,0.027,,,,,,0.004,0.094,,,,,,,,,,,0.059,,,,,0.811,,,,,,,,,,
4031,1/20/14 14:45,1.348,,,,,,,,0.047,,,,,0.000,,,,0.040,0.000,0.000,,,0.158,,,,,,,,,,0.003,,0.000,0.786,0.009,,,,,,0.004,0.123,,,,,,,,,,,0.037,,,,,1.350,,,,,,,,,,
4031,1/20/14 15:00,1.355,,,,,,,,0.047,,,,,0.175,,,,0.041,0.000,0.000,,,0.124,,,,,,,,,,0.003,,0.000,0.476,0.009,,,,,,0.004,0.134,,,,,,,,,,,0.070,,,,,1.353,,,,,,,,,,
4031,1/20/14 15:15,0.905,,,,,,,,0.047,,,,,0.219,,,,0.042,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.128,0.027,,,,,,0.023,0.120,,,,,,,,,,,0.072,,,,,0.898,,,,,,,,,,
4031,1/20/14 15:30,0.879,,,,,,,,0.047,,,,,0.148,,,,0.045,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.127,0.009,,,,,,0.088,0.133,,,,,,,,,,,0.056,,,,,0.874,,,,,,,,,,
4031,1/20/14 15:45,0.780,,,,,,,,0.047,,,,,0.152,,,,0.041,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.127,0.009,,,,,,0.079,0.110,,,,,,,,,,,0.020,,,,,0.771,,,,,,,,,,
4031,1/20/14 16:00,0.712,,,,,,,,0.047,,,,,0.124,,,,0.041,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.128,0.009,,,,,,0.077,0.111,,,,,,,,,,,0.071,,,,,0.705,,,,,,,,,,
4031,1/20/14 16:15,0.780,,,,,,,,0.047,,,,,0.179,,,,0.041,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.128,0.009,,,,,,0.077,0.129,,,,,,,,,,,0.071,,,,,0.774,,,,,,,,,,
4031,1/20/14 16:30,0.543,,,,,,,,0.047,,,,,0.004,,,,0.041,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.128,0.025,,,,,,0.035,0.127,,,,,,,,,,,0.034,,,,,0.533,,,,,,,,,,
4031,1/20/14 16:45,0.712,,,,,,,,0.050,,,,,0.003,,,,0.041,0.000,0.000,,,0.014,,,,,,,,,,0.003,,0.000,0.340,0.011,,,,,,0.004,0.120,,,,,,,,,,,0.041,,,,,0.705,,,,,,,,,,
4031,1/20/14 17:00,1.242,,,,,,,,0.063,,,,,0.003,,,,0.050,0.000,0.000,,,0.014,,,,,,,,,,0.003,,0.000,0.129,0.010,,,,,,0.003,0.118,,,,,,,,,,,0.071,,,,,1.239,,,,,,,,,,
4031,1/20/14 17:15,0.756,,,,,,,,0.063,,,,,0.004,,,,0.049,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.129,0.009,,,,,,0.004,0.127,,,,,,,,,,,0.062,,,,,0.749,,,,,,,,,,
4031,1/20/14 17:30,0.632,,,,,,,,0.063,,,,,0.004,,,,0.049,0.000,0.000,,,0.016,,,,,,,,,,0.003,,0.000,0.128,0.009,,,,,,0.004,0.130,,,,,,,,,,,0.013,,,,,0.623,,,,,,,,,,
4031,1/20/14 17:45,1.273,,,,,,,,0.065,,,,,0.004,,,,0.050,0.000,0.000,,,0.015,,,,,,,,,,0.003,,0.000,0.129,0.009,,,,,,0.003,0.123,,,,,,,,,,,0.071,,,,,1.270,,,,,,,,,,
4031,1/20/14 18:00,1.268,,,,,,,,0.063,,,,,0.006,,,,0.049,0.000,0.615,,,0.015,,,,,,,,,,0.003,,0.000,0.129,0.009,,,,,,0.004,0.112,,,,,,,,,,,0.071,,,,,0.684,,,,,,,,,,
4031,1/20/14 18:15,5.261,,,,,,,,0.354,,,,,0.151,,,,0.045,0.000,4.245,,,0.014,,,,,,,,,,0.003,,0.000,0.128,0.009,,,,,,0.004,0.068,,,,,,,,,,,0.057,,,,,1.298,,,,,,,,,,
4031,1/20/14 18:30,4.997,,,,,,,,0.062,,,,,0.123,,,,0.041,0.000,4.138,,,0.015,,,,,,,,,,0.003,,0.000,0.128,0.009,,,,,,0.004,0.078,,,,,,,,,,,0.024,,,,,1.128,,,,,,,,,,
4031,1/20/14 18:45,4.805,,,,,,,,0.062,,,,,0.160,,,,0.041,0.000,3.715,,,0.015,,,,,,,,,,0.082,,0.000,0.129,0.009,,,,,,0.004,0.076,,,,,,,,,,,0.129,,,,,1.350,,,,,,,,,,
